434 [(1030, 2423) (1209, 2603)] 0.788453690652549 1
435 [(3279, 2284) (3459, 2463)] 0.34346118873891035 0
435 [(1030, 2423) (1209, 2603)] 0.8290133067321747 1
436 [(3279, 2284) (3459, 2463)] 0.3740435918292432 0
436 [(1030, 2423) (1209, 2603)] 0.8585466667802187 1
437 [(3279, 2284) (3459, 2463)] 0.38661063584845506 0
437 [(1030, 2423) (1209, 2603)] 0.8624477955107476 1
438 [(3279, 2284) (3459, 2463)] 0.37070356089035333 0
438 [(1021, 2407) (1236, 2622)] 0.6056155514012882 1
439 [(3243, 2263) (3458, 2478)] 0.3510754635973219 0
439 [(1021, 2407) (1236, 2622)] 0.6330417950206824 1
440 [(3243, 2263) (3458, 2478)] 0.3992540859172587 0
440 [(1030, 2423) (1209, 2603)] 0.7044220011968263 1
441 [(3259, 2284) (3439, 2463)] 0.38987506310733705 0
441 [(1030, 2423) (1209, 2603)] 0.68177327617571 1
442 [(3259, 2284) (3439, 2463)] 0.37985216202849786 0
442 [(1030, 2423) (1209, 2603)] 0.7987872974289103 1
443 [(1030, 2423) (1209, 2603)] 0.7085539746542802 1
443 [(3259, 2284) (3439, 2463)] 0.3670884668739223 0
443 [(6922, 2263) (7136, 2478)] 0.4500286741679745 0
444 [(3240, 2284) (3419, 2463)] 0.3561883692193228 0
444 [(1030, 2423) (1209, 2603)] 0.6753248922454439 1
445 [(1030, 2423) (1209, 2603)] 0.7146723761033732 1
445 [(3240, 2284) (3419, 2463)] 0.36790156603882007 0
445 [(6922, 2263) (7136, 2478)] 0.32390871959056744 0
446 [(3220, 2284) (3399, 2463)] 0.3882864347172801 0
446 [(1030, 2423) (1209, 2603)] 0.7065731780551642 1
446 [(6922, 2263) (7136, 2478)] 0.3840636547072056 0
447 [(3200, 2284) (3379, 2463)] 0.406157634331722 0
447 [(1030, 2423) (1209, 2603)] 0.7237668295905645 1
448 [(3200, 2284) (3379, 2463)] 0.3840505840406807 0
448 [(1030, 2423) (1209, 2603)] 1.0147362496563113 1
449 [(3180, 2284) (3359, 2463)] 0.3977233436536576 0
450 [(3180, 2284) (3359, 2463)] 0.3812685665129854 0
451 [(3160, 2284) (3339, 2463)] 0.4036312375522522 0
452 [(3160, 2284) (3339, 2463)] 0.4237444811726034 0
453 [(3160, 2284) (3339, 2463)] 0.4118871990326546 0
454 [(3140, 2284) (3319, 2463)] 0.41618271753917513 0
454 [(1050, 2423) (1229, 2603)] 0.9003488371288181 1
455 [(3140, 2284) (3319, 2463)] 0.4297455440158383 0
456 [(3140, 2284) (3319, 2463)] 0.38866137737231016 0
457 [(3120, 2284) (3299, 2463)] 0.40359231394839873 0
458 [(3120, 2284) (3299, 2463)] 0.3766519148011328 0
459 [(3120, 2284) (3299, 2463)] 0.3791232936336358 0
460 [(3100, 2284) (3279, 2463)] 0.4052434214835605 0
461 [(3100, 2284) (3279, 2463)] 0.4205667827904117 0
462 [(3076, 2263) (3291, 2478)] 0.4101030976679465 0
463 [(3080, 2284) (3259, 2463)] 0.3839367771749416 0
464 [(3080, 2284) (3259, 2463)] 0.3882296852337277 0
465 [(3080, 2284) (3259, 2463)] 0.39782021484410196 0
466 [(3052, 2263) (3267, 2478)] 0.37421124154950347 0
467 [(3060, 2284) (3240, 2463)] 0.3870590908297892 0
468 [(3060, 2284) (3240, 2463)] 0.4016304071806239 0
469 [(3060, 2284) (3240, 2463)] 0.4167299850498488 0
470 [(3060, 2304) (3240, 2483)] 0.3937350781309848 0
471 [(3060, 2304) (3240, 2483)] 0.40325576221457554 0
472 [(3060, 2304) (3240, 2483)] 0.41864449287168354 0
473 [(3060, 2284) (3240, 2463)] 0.4662878721455266 0
474 [(3060, 2284) (3240, 2463)] 0.41569658289273387 0
475 [(3060, 2284) (3240, 2463)] 0.4058444992250867 0
476 [(3052, 2263) (3267, 2478)] 0.40772589212342164 0
477 [(3080, 2304) (3259, 2483)] 0.4063424580135274 0
478 [(3080, 2304) (3259, 2483)] 0.39888910250690646 0
479 [(3080, 2304) (3259, 2483)] 0.46527925132231923 0
480 [(3100, 2304) (3279, 2483)] 0.4194280910900337 0
481 [(3100, 2304) (3279, 2483)] 0.4268122238906403 0
482 [(3120, 2304) (3299, 2483)] 0.4017267727761494 0
483 [(3120, 2304) (3299, 2483)] 0.4571948618250313 0
484 [(3140, 2304) (3319, 2483)] 0.4249885685517416 0
486 [(3160, 2304) (3339, 2483)] 0.4358087685641759 0
487 [(3180, 2304) (3359, 2483)] 0.42169407005180326 0
488 [(3171, 2263) (3386, 2478)] 0.398480253828807 0
489 [(3200, 2304) (3379, 2483)] 0.4108033093886346 0
490 [(3220, 2304) (3399, 2483)] 0.43040974145206295 0
491 [(3240, 2304) (3419, 2483)] 0.43130091429142564 0
492 [(3240, 2304) (3419, 2483)] 0.401159131673416 0
493 [(3259, 2304) (3439, 2483)] 0.39947717055575643 0
494 [(3280, 2318) (3429, 2467)] 0.4514185811531119 0
495 [(3279, 2304) (3459, 2483)] 0.3991989750300645 0
497 [(3299, 2284) (3478, 2463)] 0.44061790792389083 0
498 [(3299, 2284) (3478, 2463)] 0.41893508842029675 0
499 [(3319, 2304) (3498, 2483)] 0.429754568280581 0
500 [(3330, 2301) (3479, 2451)] 0.5780756245958762 0
501 [(3319, 2284) (3498, 2463)] 0.5398842763160864 0
502 [(3319, 2284) (3498, 2463)] 0.5344316627410465 0
503 [(3319, 2284) (3498, 2463)] 0.5683690512875885 0
504 [(3319, 2284) (3498, 2463)] 0.6437014459034592 1
505 [(3319, 2284) (3498, 2463)] 0.5891728878282254 0
506 [(3319, 2284) (3498, 2463)] 0.6087091615900964 1
507 [(3319, 2264) (3498, 2443)] 0.6769420541610505 1
508 [(3319, 2264) (3498, 2443)] 0.6833582410613139 1
509 [(3291, 2239) (3506, 2454)] 0.6379137476837093 1
510 [(3267, 2239) (3482, 2454)] 0.6356977842638338 1
513 [(3195, 2239) (3410, 2454)] 0.6227500668721434 1
514 [(3214, 2285) (3363, 2434)] 0.5748804161200847 0
515 [(3171, 2216) (3386, 2431)] 0.44349389193949784 0
515 [(1021, 2407) (1236, 2622)] 0.8187844948936002 1
516 [(3197, 2251) (3346, 2401)] 0.4703939660968974 0
516 [(1021, 2407) (1236, 2622)] 0.8109895105654398 1
517 [(3180, 2224) (3359, 2403)] 0.47585903269684154 0
517 [(1021, 2407) (1236, 2622)] 0.9188114549360942 1
518 [(3180, 2218) (3330, 2368)] 0.5501228496212915 0
518 [(1021, 2407) (1236, 2622)] 0.679461372682149 1
519 [(3160, 2204) (3339, 2384)] 0.5333505563129826 0
519 [(1021, 2407) (1236, 2622)] 0.6716063654367221 1
520 [(3160, 2204) (3339, 2384)] 0.6978458109805625 1
521 [(3160, 2204) (3339, 2384)] 0.7146592264347886 1
521 [(1021, 2431) (1236, 2646)] 0.6849799031760652 1
522 [(3180, 2218) (3330, 2368)] 0.7025613746993087 1
523 [(3147, 2192) (3362, 2407)] 0.6601173193395781 1
524 [(3147, 2192) (3362, 2407)] 0.6500883388553657 1
525 [(3180, 2268) (3330, 2417)] 0.23099897187685675 0
527 [(1010, 2563) (1189, 2742)] 0.46734370726083035 0
528 [(1010, 2563) (1189, 2742)] 0.5762974109310016 0
528 [(3203, 2387) (3327, 2512)] 0.47414531253892817 0
529 [(6850, 2287) (7065, 2502)] 0.4985726916811044 0
529 [(3200, 2384) (3379, 2563)] 0.6660214520025041 1
529 [(990, 2543) (1169, 2722)] 0.5315252887584531 0
530 [(6874, 2287) (7089, 2502)] 0.5686201816554128 0
530 [(990, 2523) (1169, 2702)] 0.36179825109812874 0
531 [(6898, 2311) (7113, 2526)] 0.5481613082126714 0
531 [(990, 2483) (1169, 2662)] 0.24103160596516504 0
532 [(6922, 2311) (7136, 2526)] 0.5464163333909311 0
532 [(997, 2431) (1212, 2646)] 0.20771906056456982 0
533 [(6922, 2311) (7136, 2526)] 0.5533777765895066 0
533 [(1010, 2403) (1189, 2583)] 0.2277438785992349 0
534 [(6922, 2311) (7136, 2526)] 0.5813879273600988 0
534 [(1010, 2403) (1189, 2583)] 0.2557054506272268 0
535 [(1010, 2384) (1189, 2563)] 0.2551033249777572 0
535 [(6922, 2311) (7136, 2526)] 0.5856737069997522 0
536 [(1010, 2364) (1189, 2543)] 0.3123020788412465 0
536 [(6922, 2311) (7136, 2526)] 0.5999286955564109 0
537 [(1010, 2364) (1189, 2543)] 0.2615034851837879 0
537 [(6901, 2286) (7159, 2544)] 0.6455985892624407 1
538 [(1024, 2384) (1173, 2533)] 0.3167977020608883 0
538 [(6901, 2286) (7159, 2544)] 0.6181814846825676 1
539 [(6922, 2335) (7136, 2550)] 0.7118472844277012 1
539 [(997, 2359) (1212, 2574)] 0.361085035110214 0
540 [(6922, 2335) (7136, 2550)] 0.5077517729806496 0
540 [(997, 2383) (1212, 2598)] 0.3867187365746891 0
541 [(1010, 2423) (1189, 2603)] 1.0429653034538366 1
543 [(1010, 2503) (1189, 2682)] 0.29006151078264975 0
544 [(1010, 2523) (1189, 2702)] 0.25348008141221534 0
544 [(3261, 2286) (3519, 2544)] 0.6397298507671486 1
545 [(997, 2526) (1212, 2741)] 0.5660721167605361 0
546 [(1030, 2523) (1209, 2702)] 0.3113288522338315 0
547 [(1021, 2502) (1236, 2717)] 0.6109060598930266 1
548 [(1050, 2483) (1229, 2662)] 0.2738598347725282 0
549 [(1045, 2454) (1260, 2669)] 0.42136508599807343 0
550 [(1070, 2443) (1249, 2622)] 0.4129704168206057 0
551 [(1070, 2423) (1249, 2603)] 0.36128566221532343 0
552 [(1069, 2407) (1284, 2622)] 0.35545246305777495 0
553 [(1090, 2423) (1269, 2603)] 0.37097059232740215 0
554 [(1090, 2403) (1269, 2583)] 0.2175497406135187 0
555 [(1110, 2423) (1289, 2603)] 0.3889556523640987 0
556 [(1110, 2423) (1289, 2603)] 0.3210305550436001 0
557 [(1129, 2423) (1309, 2603)] 0.32011854358126973 0
558 [(1129, 2443) (1309, 2622)] 0.3852539660161804 0
559 [(1129, 2443) (1309, 2622)] 0.6135697936055539 1
559 [(3247, 3910) (3396, 4060)] 0.5653033525447764 0
560 [(1129, 2423) (1309, 2603)] 0.3443756402297224 0
561 [(1129, 2423) (1309, 2603)] 0.21595301320774776 0
562 [(1129, 2423) (1309, 2603)] 0.29777289083440267 0
563 [(1129, 2423) (1309, 2603)] 0.476858571710875 0
564 [(1129, 2423) (1309, 2603)] 0.3829762778153276 0
565 [(1129, 2423) (1309, 2603)] 0.4277968793322192 0
566 [(1129, 2423) (1309, 2603)] 0.47703948925388656 0
567 [(1129, 2423) (1309, 2603)] 0.2973922365843402 0
568 [(1129, 2423) (1309, 2603)] 0.5995409070250818 0
569 [(1129, 2423) (1309, 2603)] 0.3398404896598941 0
570 [(1129, 2423) (1309, 2603)] 0.5344566387606192 0
571 [(1157, 2434) (1306, 2583)] 0.7113069438817207 1
572 [(1149, 2423) (1329, 2603)] 0.5635803651838657 0
573 [(1149, 2423) (1329, 2603)] 0.4634565480947488 0
574 [(1149, 2443) (1329, 2622)] 0.3987981445246818 0
575 [(1149, 2443) (1329, 2622)] 0.6425887046309617 1
575 [(6778, 2502) (6993, 2717)] 0.31141382178619104 0
576 [(1149, 2463) (1329, 2642)] 0.48089684128376486 0
576 [(6778, 2502) (6993, 2717)] 0.2052494443274507 0
577 [(1149, 2443) (1329, 2622)] 0.5029864630833988 0
577 [(6802, 2502) (7017, 2717)] 0.20482305734378678 0
578 [(1169, 2443) (1348, 2622)] 0.56262111039958 0
578 [(6802, 2502) (7017, 2717)] 0.33303805858303964 0
579 [(1169, 2423) (1348, 2603)] 0.408507523938281 0
579 [(6787, 2458) (7045, 2716)] 0.30598677305412353 0
580 [(6787, 2458) (7045, 2716)] 0.4006574339947271 0
580 [(1189, 2423) (1368, 2603)] 0.3434828035792352 0
581 [(1189, 2423) (1368, 2603)] 0.32315220231097813 0
582 [(1189, 2443) (1368, 2622)] 0.2775451938840709 0
583 [(1189, 2443) (1368, 2622)] 0.29609784522489546 0
584 [(1189, 2443) (1368, 2622)] 0.27068207403503386 0
585 [(1189, 2443) (1368, 2622)] 0.3074544166713885 0
586 [(1189, 2463) (1368, 2642)] 0.3190454489395355 0
587 [(1188, 2431) (1403, 2646)] 0.2636709757531678 0
588 [(1189, 2443) (1368, 2622)] 0.2425547386982231 0
589 [(1189, 2463) (1368, 2642)] 0.2755838422140205 0
590 [(1165, 2478) (1380, 2693)] 0.2566588046307987 0
591 [(1165, 2478) (1380, 2693)] 0.6359074623171406 1
592 [(1169, 2503) (1348, 2682)] 0.6801556170326299 1
593 [(1165, 2478) (1380, 2693)] 0.5806151251267115 0
593 [(6778, 2598) (6993, 2813)] 0.4358360497154758 0
594 [(1169, 2483) (1348, 2662)] 0.6815456179702949 1
594 [(6778, 2598) (6993, 2813)] 0.5187733088929269 0
595 [(1165, 2454) (1380, 2669)] 0.6238517135172922 1
599 [(1189, 2403) (1368, 2583)] 0.8133181745055141 1
600 [(1188, 2407) (1403, 2622)] 0.8011254798421471 1
601 [(1212, 2407) (1427, 2622)] 0.6604467723436915 1
610 [(3330, 2650) (3479, 2799)] 0.6794581274361321 1
618 [(3598, 2224) (3777, 2403)] 0.7405083081513236 1
624 [(5987, 3635) (6074, 3722)] 0.3753367591515256 0
625 [(5987, 3635) (6074, 3722)] 0.41780655032808456 0
626 [(5987, 3635) (6074, 3722)] 0.35633749984450697 0
627 [(5987, 3635) (6074, 3722)] 0.35380948936689466 0
628 [(5987, 3635) (6074, 3722)] 0.30015885596807385 0
629 [(5987, 3635) (6074, 3722)] 0.35662802365201846 0
630 [(5987, 3635) (6074, 3722)] 0.42974117742452955 0
631 [(1129, 2384) (1309, 2563)] 0.740375364959927 1
631 [(3498, 2204) (3677, 2384)] 0.6318024245354288 1
632 [(1129, 2384) (1309, 2563)] 0.7851769859426883 1
632 [(3478, 2204) (3658, 2384)] 0.6331382510373349 1
633 [(1093, 2383) (1308, 2598)] 0.8090703382229087 1
633 [(3478, 2204) (3658, 2384)] 0.6308568705753143 1
634 [(1069, 2383) (1284, 2598)] 0.8968060141347033 1
634 [(3478, 2204) (3658, 2384)] 0.5647290441633349 0
635 [(1070, 2403) (1249, 2583)] 0.5280032847009216 0
635 [(3459, 2204) (3638, 2384)] 0.6300463876464093 1
636 [(1070, 2403) (1249, 2583)] 0.29458998154691807 0
636 [(3459, 2204) (3638, 2384)] 0.6322376201621699 1
637 [(1045, 2407) (1260, 2622)] 0.615950159488502 1
637 [(3459, 2204) (3638, 2384)] 0.4986437773617497 0
638 [(1050, 2423) (1229, 2603)] 0.5135221710491256 0
638 [(3439, 2204) (3618, 2384)] 0.5882025925367743 0
638 [(6844, 2544) (7102, 2802)] 0.16129094867822427 0
639 [(1045, 2431) (1260, 2646)] 0.5855545249326501 0
639 [(3439, 2204) (3618, 2384)] 0.6617150354042947 1
639 [(6874, 2598) (7089, 2813)] 0.2855202240082125 0
640 [(1045, 2431) (1260, 2646)] 0.5482914540845982 0
640 [(6844, 2544) (7102, 2802)] 0.17383952848439174 0
640 [(3439, 2224) (3618, 2403)] 0.6139748413850804 1
641 [(1045, 2431) (1260, 2646)] 0.5709099050891485 0
641 [(3439, 2224) (3618, 2403)] 0.6048363757849824 1
642 [(1070, 2443) (1249, 2622)] 0.2184626212424684 0
642 [(3439, 2224) (3618, 2403)] 0.6021368613702254 1
643 [(1070, 2443) (1249, 2622)] 0.24632345524423552 0
643 [(3410, 2216) (3625, 2431)] 0.4372452077051942 0
644 [(1070, 2443) (1249, 2622)] 0.23841298869164232 0
644 [(3446, 2251) (3595, 2401)] 0.2621186046616704 0
645 [(1070, 2423) (1249, 2603)] 0.24964299314868277 0
645 [(3446, 2268) (3595, 2417)] 0.5344627601315313 0
646 [(1090, 2434) (1240, 2583)] 0.3065502155844641 0
646 [(3446, 2268) (3595, 2417)] 0.5202406650530487 0
647 [(3439, 2244) (3618, 2423)] 0.5293191236510322 0
647 [(1090, 2434) (1240, 2583)] 0.31524625021232383 0
648 [(3439, 2264) (3618, 2443)] 0.5198297043174593 0
648 [(1069, 2407) (1284, 2622)] 0.6031708000048522 1
649 [(3439, 2264) (3618, 2443)] 0.43948411919471125 0
649 [(1090, 2423) (1269, 2603)] 0.318063353564369 0
650 [(3459, 2264) (3638, 2443)] 0.4356313955274814 0
650 [(1090, 2423) (1269, 2603)] 0.41562721068961866 0
651 [(3459, 2264) (3638, 2443)] 0.48198200928023055 0
651 [(1090, 2423) (1269, 2603)] 0.3202072821508485 0
652 [(3478, 2264) (3658, 2443)] 0.5102645255675967 0
652 [(1090, 2423) (1269, 2603)] 0.28872490995005445 0
653 [(3498, 2264) (3677, 2443)] 0.5880232885911589 0
653 [(1090, 2423) (1269, 2603)] 0.3664316122040338 0
654 [(3498, 2264) (3677, 2443)] 0.6427953210149001 1
654 [(1090, 2423) (1269, 2603)] 0.38390523825406386 0
655 [(1110, 2423) (1289, 2603)] 0.5608840160812759 0
655 [(3498, 2264) (3677, 2443)] 0.6139876239209785 1
656 [(1110, 2423) (1289, 2603)] 0.3753018924570306 0
656 [(3498, 2264) (3677, 2443)] 0.6027484073520765 1
657 [(3498, 2264) (3677, 2443)] 0.498867158516697 0
657 [(1110, 2423) (1289, 2603)] 0.4012794124521704 0
658 [(3498, 2264) (3677, 2443)] 0.47286254393628746 0
658 [(1090, 2403) (1269, 2583)] 0.6300568166753894 1
659 [(3498, 2264) (3677, 2443)] 0.4336009457243998 0
659 [(1110, 2403) (1289, 2583)] 0.8171588432739505 1
660 [(3498, 2264) (3677, 2443)] 0.4327259299820275 0
660 [(1110, 2403) (1289, 2583)] 0.8144283578092627 1
661 [(3478, 2264) (3658, 2443)] 0.5346614082558896 0
661 [(1110, 2403) (1289, 2583)] 0.6488400969006841 1
662 [(3478, 2264) (3658, 2443)] 0.5496808265736828 0
662 [(1090, 2403) (1269, 2583)] 0.6867590739579637 1
663 [(3478, 2264) (3658, 2443)] 0.5551901802095092 0
663 [(1090, 2403) (1269, 2583)] 0.6614668142489242 1
664 [(3478, 2264) (3658, 2443)] 0.623383402098955 1
664 [(1090, 2423) (1269, 2603)] 0.7762247675603391 1
665 [(1070, 2423) (1249, 2603)] 0.6256841713806486 1
665 [(3459, 2244) (3638, 2423)] 0.3758625942359053 0
666 [(1070, 2423) (1249, 2603)] 0.44101413279224194 0
666 [(3479, 2251) (3628, 2401)] 0.28492905789726125 0
667 [(1070, 2423) (1249, 2603)] 0.4352285394528387 0
667 [(3459, 2244) (3638, 2423)] 0.7293100641438399 1
668 [(3479, 2251) (3628, 2401)] 0.6623301624542346 1
668 [(1070, 2423) (1249, 2603)] 0.2924382320045435 0
669 [(3479, 2251) (3628, 2401)] 0.7987171039699562 1
669 [(1070, 2423) (1249, 2603)] 0.6568578257198804 1
670 [(3459, 2244) (3638, 2423)] 0.6998426560092207 1
670 [(1070, 2443) (1249, 2622)] 0.2575879225949308 0
671 [(3479, 2251) (3628, 2401)] 0.7230945016202055 1
671 [(1070, 2443) (1249, 2622)] 0.4890899232530008 0
672 [(1070, 2443) (1249, 2622)] 0.3707449466300969 0
672 [(3458, 2216) (3673, 2431)] 0.6053179012113251 1
673 [(1070, 2443) (1249, 2622)] 0.39730614461218333 0
673 [(3479, 2268) (3628, 2417)] 0.23717082451262841 0
674 [(1090, 2451) (1240, 2600)] 0.7117409730130956 1
674 [(3459, 2244) (3638, 2423)] 0.6184037918237871 1
675 [(1090, 2451) (1240, 2600)] 0.63518309773332 1
675 [(3462, 2268) (3612, 2417)] 0.588391765697629 0
676 [(3439, 2244) (3618, 2423)] 0.6945917766052506 1
676 [(1090, 2451) (1240, 2600)] 0.540125270143671 0
677 [(3439, 2224) (3618, 2403)] 0.39107694443752145 0
677 [(1107, 2451) (1256, 2600)] 0.5071711397849511 0
678 [(3419, 2224) (3598, 2403)] 0.1904042822835535 0
678 [(1107, 2451) (1256, 2600)] 0.6719273683620232 1
679 [(3399, 2244) (3578, 2423)] 0.46382155508974 0
679 [(1107, 2451) (1256, 2600)] 0.6595819378690325 1
680 [(3396, 2268) (3545, 2417)] 0.5313162206403498 0
680 [(1090, 2423) (1269, 2603)] 0.522833653069395 0
681 [(1090, 2423) (1269, 2603)] 0.28199287231801534 0
681 [(3379, 2264) (3558, 2443)] 0.4313975790819942 0
681 [(6837, 2400) (7147, 2710)] 0.7705560410234363 1
682 [(1090, 2423) (1269, 2603)] 0.4692367169947949 0
682 [(3379, 2244) (3558, 2423)] 0.16053337119122504 0
683 [(1107, 2434) (1256, 2583)] 0.6259486775587906 1
683 [(3379, 2244) (3558, 2423)] 0.6365352060761275 1
683 [(6837, 2400) (7147, 2710)] 0.5114356708474525 0
684 [(1110, 2423) (1289, 2603)] 0.3718599665024303 0
684 [(3379, 2224) (3558, 2403)] 0.45730191814339893 0
684 [(6837, 2400) (7147, 2710)] 0.5877888173227025 0
685 [(1110, 2423) (1289, 2603)] 0.39906531862073047 0
685 [(3413, 2235) (3562, 2384)] 0.2995914572023659 0
686 [(1110, 2423) (1289, 2603)] 0.41630436634174006 0
686 [(3399, 2224) (3578, 2403)] 0.6689589715375327 1
687 [(1110, 2403) (1289, 2583)] 0.3160916432521125 0
687 [(3419, 2244) (3598, 2423)] 0.5796422058371221 0
688 [(1110, 2403) (1289, 2583)] 0.3311072513590426 0
688 [(3419, 2244) (3598, 2423)] 0.5861553066219424 0
689 [(1110, 2403) (1289, 2583)] 0.5575959640611798 0
689 [(3419, 2244) (3598, 2423)] 0.6117625191689537 1
690 [(1110, 2403) (1289, 2583)] 0.44206132165475 0
690 [(3399, 2264) (3578, 2443)] 0.5889329173084777 0
691 [(1110, 2403) (1289, 2583)] 0.4259421562897958 0
691 [(3399, 2244) (3578, 2423)] 0.6131652895943231 1
692 [(1110, 2403) (1289, 2583)] 0.45866808759760613 0
692 [(3419, 2244) (3598, 2423)] 0.5768363536535952 0
693 [(3419, 2224) (3598, 2403)] 0.5910883363670727 0
693 [(1110, 2403) (1289, 2583)] 0.5055986443428525 0
694 [(1110, 2403) (1289, 2583)] 0.5039564610467728 0
694 [(3399, 2224) (3578, 2403)] 0.5795735942914189 0
694 [(7232, 3482) (7447, 3697)] 0.8637507688602075 1
695 [(1110, 2403) (1289, 2583)] 0.49095007872718155 0
695 [(3396, 2235) (3545, 2384)] 0.33963654604974725 0
696 [(1090, 2403) (1269, 2583)] 0.5521247048166178 0
696 [(3379, 2224) (3558, 2403)] 0.6009543558503662 1
697 [(1090, 2423) (1269, 2603)] 0.8778441159788609 1
697 [(3379, 2224) (3558, 2403)] 0.5480599289923485 0
697 [(7232, 3482) (7447, 3697)] 0.9477389431476324 1
698 [(1090, 2434) (1240, 2583)] 0.7567415253721211 1
698 [(3379, 2224) (3558, 2403)] 0.529477564773056 0
699 [(3379, 2224) (3558, 2403)] 0.5945416392997527 0
699 [(1070, 2423) (1249, 2603)] 0.8172420114792831 1
700 [(1074, 2451) (1223, 2600)] 0.8341451916402843 1
700 [(3379, 2224) (3558, 2403)] 0.6384835306446438 1
701 [(1050, 2443) (1229, 2622)] 0.7591393547294971 1
701 [(3380, 2235) (3529, 2384)] 0.6401986114166647 1
702 [(1057, 2467) (1206, 2616)] 0.6817595370593077 1
702 [(3380, 2251) (3529, 2401)] 0.5873483425237114 0
703 [(1057, 2484) (1206, 2633)] 0.6133190191206752 1
703 [(3338, 2216) (3553, 2431)] 0.585934291385513 0
704 [(1030, 2463) (1209, 2642)] 0.27831353559579264 0
704 [(3339, 2224) (3518, 2403)] 0.7259919968703917 1
705 [(1030, 2463) (1209, 2642)] 0.21534502917077566 0
705 [(3339, 2224) (3518, 2403)] 0.6503347516541274 1
706 [(3339, 2224) (3518, 2403)] 0.5633360855290142 0
706 [(1040, 2484) (1190, 2633)] 0.545131133091767 0
707 [(3339, 2204) (3518, 2384)] 0.600065234649336 1
707 [(1040, 2484) (1190, 2633)] 0.37779881303588403 0
708 [(3319, 2204) (3498, 2384)] 0.6063354576676755 1
708 [(1040, 2484) (1190, 2633)] 0.5105010006666906 0
709 [(1040, 2484) (1190, 2633)] 0.5593795737773787 0
709 [(3330, 2218) (3479, 2368)] 0.5861657076237726 0
710 [(1040, 2484) (1190, 2633)] 0.5843772107679396 0
710 [(3313, 2218) (3462, 2368)] 0.6085633883861544 1
711 [(1040, 2484) (1190, 2633)] 0.7107521063628164 1
712 [(1010, 2463) (1189, 2642)] 0.3688611750275135 0
712 [(3369, 2249) (3493, 2374)] 0.6824529991888959 1
713 [(1010, 2463) (1189, 2642)] 0.42382590414064636 0
713 [(3346, 2251) (3496, 2401)] 0.870648004232655 1
714 [(1010, 2463) (1189, 2642)] 0.32325165804265565 0
714 [(3319, 2224) (3498, 2403)] 0.5361786911448363 0
715 [(1010, 2463) (1189, 2642)] 0.29704187265774346 0
715 [(3319, 2224) (3498, 2403)] 0.4935889581598967 0
716 [(1010, 2463) (1189, 2642)] 0.37079102668507113 0
716 [(3339, 2224) (3518, 2403)] 0.5577672606502779 0
717 [(997, 2454) (1212, 2669)] 0.38929252826938726 0
717 [(3319, 2224) (3498, 2403)] 0.46171947509614153 0
718 [(3319, 2244) (3498, 2423)] 0.43259199268925913 0
718 [(1010, 2463) (1189, 2642)] 0.6099142774449617 1
719 [(1030, 2443) (1209, 2622)] 0.702430481301879 1
719 [(3319, 2244) (3498, 2423)] 0.43378725071957525 0
720 [(3319, 2244) (3498, 2423)] 0.49451681028630695 0
720 [(1021, 2431) (1236, 2646)] 0.7267415000723214 1
721 [(3319, 2244) (3498, 2423)] 0.49960817998677326 0
721 [(1050, 2423) (1229, 2603)] 0.7837322879520469 1
722 [(3319, 2244) (3498, 2423)] 0.5163982510941797 0
722 [(1050, 2423) (1229, 2603)] 0.7602856837336588 1
723 [(3319, 2244) (3498, 2423)] 0.5059337821206665 0
723 [(1050, 2423) (1229, 2603)] 0.7383569940207024 1
